"city_name","rest_name","screenname","member_id","review_language","user_loc","rating","review_date","review_quote","review_text"
"chicago","Acadia","Bill60763","6BB5B6D2CCB6D8A9DE598744C70081C2","en","West Yarmouth, Massachusetts","5","September 8, 2014","Outstanding","Acadia is handy to the Chicago Loop area. It is comfortable, understated décor, tables well spaced for privacy and conversation. The food was excellent and well-presented -- imaginatively done. The service is attentive and well trained. A nice wine list. Altogether a memorable evening. Highly recommended."
"chicago","Acadia","Li Wen H","3417A0E5C39C3A20CDFC18D039946439","en","Kuala Lumpur, Malaysia","5","August 22, 2014","Southloop Gem","The bartender is exceptional. He is very knowledgeable about the drinks and took out orders quickly as we were seated at the bar. His lively character made our jet lagged evening more pleasant. The burger was great for the price. And the dim ambiance was perfect for a relaxing night. "
"chicago","Acadia","MJN63","1F564228FFA70C993A4F118336D8E5D9","en","Zionsville, Indiana","5","August 17, 2014","Great 25th anniversary dinner!","Wow, what a special meal. We came here on the recommendation of the concierge at our hotel during a 25th anniversary weekend celebration. We had the tasting menu. Four special lead in bites and then nine very unique, well presented, well prepared and well served selections. All were well explained, interesting and innovative combinations of ingredients. It would take too long to describe all the dishes but suffice it to say we enjoyed all manner of variations. The staff were very professional and very helpful. The location is in a non-descript building seemingly off the beaten path south of the downtown area but don't let the outside appearance deceive you.The evening was not for the budget minded but if you want to enjoy a special treat I would definitely recommend. Certainly worthy of it's Michelin one star!"
"chicago","Acadia","William  G","992634BAC442E11B689876BCF862D2B9","en","Chicago, Illinois","4","August 5, 2014","Good Food Beautifully Presented in an Elegant Setting","This restaurant serves good food beautifully presented in an elegant setting. Flavors are unique, too. As one might expect from this type of locale, the portions are small and expensive. Service is excellent."
"chicago","Acadia","Cheena89","1B1DB1C839728BE84D643B9ECF2E27AD","en","(null)","4","July 19, 2014","I LOVE Lobster Rolls","On Sunday 07/13/2014 I visited Acadia for dinner, my meal was absolutely delicious !!!!!! I had the lobster roll & a Moscow mule. Since I was dinning alone I sat at the bar. My Moscow Mule was exceptional !!!!! It was the perfect amount of ginger beer, lime, & vodka. The bartender told me that they make the ginger beer fresh on location. I was very impressed, That was the absolute best Moscow mule I have ever had. It took a very long time for my food to arrive, while I was waiting the bartender did not offer me anything. I fact, he did not ask if I needed anything else and he did not ask me how my drink was. The staff overall was very pompous & pretentious. I would have given a much higher rating if the service was better and the food portions were larger. My lobster roll was on a bun that had been brushed with butter & lightly toasted. It was very moist, slightly sweet, & fresh. The lobster was fresh and seasoned well. I do NOT like mayonnaise or sand which spread so they offered to make my lobster roll Connecticut style. Again, I can not say enough that the Lobster roll was perfection. However, my dinner was more like an appetizer portion size. A miniature lobster roll accompanied with 6 homemade dill flavored potato chips. I would visit this location again for drinks only as I love a good Moscow Mule."
"chicago","Acadia","fritznig","80A73D23D965FCFCC8D2D8DEFE70CC5D","en","Sandusky, Ohio","5","June 26, 2014","Excellent","I've recently eaten at Acadia twice. Both times there were two of us. Waitstaff is very knowledgeable and attentive. The food is excellent--preparation, presentation and seasoning. I've had both the tasting menu and ala carte. Pricey but worth every bit of it. Interior is a bit minimalist but very pleasant."
"chicago","Acadia","Pierre_De_Meyts","04748C22448F912F7E4FEBB388B377C4","en","Kraainem, Belgium","4","June 23, 2014","Decent but not stellar food in minimalist surroundings","I had dinner with my wife at the Acadia restaurant on June 21st , in a rather nondescript building in a somewhat rundown section of the South Loop of Chicago. We were attracted by generally good reviews since it opened in 2012, including one star in the Michelin guide to Chicago. It did not quite live up to our expectations.There is a bar at the entrance that looks nice; the main room is so minimally decorated with bare walls, generic furniture with bare tables and halogens on the ceiling that it looks like a glorified cafeteria. We were seated in the adjacent smaller room that is more intimate with at least one modern painting on the wall and chandeliers.We started with two cocktails, which justified the bartender’s reputation as a great “mixologist”: a “Local Agent”, vodka based with onion-flavoured ice cubes, and a lemony gin tonic with cucumber-flavoured ice cubes. Both were good tasting and strong, no Shirley Temples!The background jazz music was very pleasant.We dined à la carte since we had to get up early the next day for a meeting at the Convention Center.We had an amuse-bouche of goat cheese with two kinds of beets, rather banal in my view. I had a starter of foie gras “au torchon” with white chocolate, a bit unusual but tasty, the portion was quite small. My wife had a risotto with snails that was fine. Then came a small buttermilk biscuit with soft butter that tasted OK.My main course was a Storington lobster “pie”, consisting in a piece of lobster claw and a piece of tail, both tasty, with added bisque, and a rather tasteless pastry cap. My wife had a piece of halibut with artichokes and cucumber that was rather bland. The menu has only three desserts. We had the “miel” and profiterolles that were fine.We had with this an excellent bottle of Auxey Duresse 2010.The service was efficient, courteous and attentive.All in all a decent meal, at a cost of 276,87 USD for two excluding tip, but we did not think that it justified one Michelin star. To appreciate fully the chef’s talent, we should probably have ordered the 11-course tasting menu that costs 165 USD per person (plus 95 USD for pairing wines), a good reason to come back…"
"chicago","Acadia","807debbieb","D9C29830339D38CBD591A4228A2A4666","en","Chicago, Illinois","3","June 21, 2014","Pretentious with some good moments","We were celebrating an anniversary and chose Acadia based on reviews from critics and this site. Sadly, all the laudatory comments on these sites are a mystery as this was an average restaurant trying to pretend it's in the four star category but falling far short. The good: service was stiff but attentive and as someone mentioned on this site, a parade of wait staff to present and clear dishes is unnecessary. We began with an interesting oyster amuse whose sweetness was the overwhelming flavor. We ordered 2 appetizers: risotto and a charcuterie plate.The risotto was delicious, silky and redolent of lemon zest. The charcuterie plate was descent with a silky slice of chicken liver pate and a piece of pate de campagne accompanied by 3 razor thin slices of cornichon and a drop of mostardo and a balsamic sauce which were good but there was too little of it. The not so good:The entrée I ordered was truffled rabbit which was actually a tiny slice of roulade wrapped in bacon the size of a quarter for $32, which sat alone on a plate next to one ramp. The size was laughable and everything on the plate was so over salted that it had to be sent back. If this course was part of a tasting menu, the size wouldn't be quite as much of an issue but as an entrée it was laughable. My spouse's halibut was larger but tasteless with no accompaniments whatsoever sitting forlornly on the plate. Between courses, we were offered 2 very good buttermilk biscuits the size of a quarter which were warm and delicious and later, we were given 2 miniature lobster rolls which were precious things with good lobster inside stale rolls. Serving 3 amuses during a dinner adds to the fact that there needed to be fillers in order to create the impression that one has had a meal here.While the service was generous--they brought us a pour of prosecco to celebrate our anniversary, this restaurant doesn't deliver a true four star or even 3 star experience, and the mostly average food, no matter how artistically presented on a slab of what looked like astroturf can't make up for its shortcomings and its outsized prices. A miniardise at the end was the highlight of the dinner--a chocolate ganache cookie sandwich which was truly a standout. The wine we chose by the glass was a Willamette Valley 2011 Pinot Noir which was outstanding.Having eaten in some great restaurants with great chefs in several countries, I'd have to agree with other comments that this is not the place for sophisticated diners. There are many better choices in Chicago."
"chicago","Acadia","RonnyRDeinze","A5411149F685A3960222D94B46AA0095","en","Mountain View, California","5","June 20, 2014","Rising star","We were happily surprised by the chef and the sommelier: a perfect combination of food and wine. Special mention for the skillfull handling of one of the guests' allergy. "
"chicago","Acadia","380brendanh","95B3528CD3F2DB8BC84DFA7FA8DBA5C9","en","Melbourne, Australia","2","June 19, 2014","Underwhelming","I travelled from Melbourne to come to this restaurant because of the great reviews I'd had read and I wanted the burgerWe sat down and were warmly greated, ordered a beer, this took a while as two of the items on the menu were out. It took 20 mins for our drinks and water to come.We were always going to order the burger so that was easy, but we thought we would order the Korean Chicken which sounded lovely, it was also out tonight making 3 menu items not availableThe 3 gents beside Burgers arrived, just a burger on a plate, no fries, no garnish - looked very ordinaryOurs arrived as well. The overwhelming tast was of the oil or fat it had been cooked inOverall a very disappointing experience, the place had a good vibe, but this can't make up for ordinary service and food. There are many better options"
"chicago","Acadia","skiguy33","99B79A32F179F2D8DDBD9D4673D26EFB","en","Bedford","5","June 17, 2014","Incredible food and craft cocktails","I went here because of the great burger review and man this was one of the best burgers I have ever eaten. They have a nice dining room area but decided to chill and eat at the bar and very glad I did. I learned the bartender is an AMAZING mixologist. Watching him with each cocktail creation was inspiring. The regular menu looked incredible so planning to return next time in Chicago for an expanded culinary and cocktail experience."
"chicago","Acadia","StefanoG524","222F3F5A73BAC86D5F8B7DB2E6DEA25F","en","Flossmoor, Illinois","5","May 6, 2014","One of Chicago's best","If money is not a problem (this place isn't cheap!!), then go for it. This restaurant has it all: nice ambiance, with minimalist décor, impeccable yet warm and friendly - never intimidating as in other pretentious spots - service, exquisite presentations of dishes, outstanding (and reasonably priced!) wine list, but especially incredible quality food. We had a la carte choices, including their signature potato ""risotto"", foie gras, the halibut, the lobster pie, and the beef (this one is by far the best meat dish I have ever had!). All of these were stellar. And the desserts were wonderful too; I'd recommend the delicate Miel. Some reviewers complained about the small portions. Indeed, the servings aren't generous (perhaps, as a timid suggestion, if they were just a tad larger, it would be absolute heaven), but then again you are here for the quality, not the quantity. And the 4 of us left full and happy even after the high price tag. Very, very worthy for special occasions."
"chicago","Acadia","mooresy2","FAFAA7EF4F211AD546F7614F01FB9C6D","en","Champaign-Urbana, Illinois","5","February 26, 2014","Worthy of Michelin and high praise","For such a fine dining establishment there was no pretention and no stuffiness here at all....The service while at times seemed synchronized was very subtle and attentive without being overbearing and intrusive, the decor of the entire restaurant was minimal but extravagent. Thereby the focus was plainly on the food which is where it should be. Since my dining partner is a bit less adventurous than i , we ordered ala carte..I started with the charcuterie and he had the scallop appetizer..Both presented beautifully on the place and both excellent...Next i had the fois gras with the pineapple which completely elevated the fois to another level...savory and sweet...brilliant. He had the heirloom carrot dish which he thoroughly enjoyed it. For our entrees he had the lobster and i had the Sturgeon which was perfectly cooked and blended well with the other items and various drops of sauce on the plate...He felt the lobster texturally was a bit tough but reallly loved the thai style broth it sat on as well as the other elements on the plate..For dessert to be honest i can't tell you what i had or ate...it was just too deconstructed and texturally was just a bunch of small crunchy items in my mouth..My partner had the profiteroles and while they were not a traditional profiterole he enjoyed the dish a lot. While i admit this place is a little off the radar and might feel a little far South for some it is well worth venturing there because you will not be disappointed in the food or the experience overall."
"chicago","Acadia","Freddyt64","79E64C798C5983D38D56DF782EF52A4E","en","Richmond, Virginia","5","October 8, 2013","A South Loop superstar delivers on all fronts...","I promise... I'm not shilling for these guys. This is just a damned good restaurant with a carefully thought out menu and menu format. For us, the enjoyment started at the bar where we arrived early in search of a polite cocktail. I ended up with an artisinal gin and house-made, lemon-grass tonic on the side. Yummy stuff. And a decent sized pour. My wife's Cosmo was similarly innovative and of course, made from scratch. The price? Not the $19.00 a copy I expected, based on my years of hanging at the Four Seasons or Bar Boulud in New York City. But $13.00 apiece. A rare bargain, friends.But there the bargains ended, although the value remained. Acadia's food, fairly priced, considering the quality, is marvelous. The format is a three course prix fixe menu... first, second and dessert courses, all incorporating mostly locally sourced ingredients that reflect the chef's Maine (Acadia) heritage. We of course, immediately opted for the lobster, which was quite extraordinary, served in a sauce of seafood bisque and complementary seasonings. No lobster in Lake Michigan, you say? Who cares?We selected our own wine pairings, rather than take the restaurant's suggestions, although I have to admit, Acadia's recommendations looked quite smart. And a dessert of decadent chocolate pairings, coupled with a Sambucca, left us experiencing a delightful sugar high.My only complaint was the server's obligatory narrative accompanying each course - which is the norm in high end joints these days. At least, she didn't refer to the chef in the annoying third person... as in, ""tonight, he's decided to pair your Ostrich with...""If you're a foodie, put Acadia on your list. And if you're not a foodie, Acadia just might convince you to consider becoming one."
"chicago","Acadia","jpglezr","607CF1701AF8CF49EF5B82CB4E3079AE","en","(null)","5","September 23, 2013","Many new sensations...","If you are one of those people that like trying delicious new proposals this is ""The"" Restaurant. Then if you like flawless service and over the top wine pairings call it best one!And most important, if you want to have a truly human lovely interaction with the people that make all these amazing flavours possible all you need to do is call Jason Prah ""The Sommelier"". Two thumbs up for him and the service he provided to us but a huge compliment for the warmth and the nice intelligent chat.Five stars to this new way to appreciate food!jp"
"chicago","Acadia","industryperson","07619269E813BCFD03F53907976E24C2","en","Miami, Florida","4","August 7, 2013","great lobster roll, cocktails and service","We saw an add in the Chicago summer magazine with a feature on lobster rolls. It didn't disappoint. Very tasty and great toasted roll. The bartender was very personable and the cocktails list for very imaginative and interesting. We had a German lager and two cocktails which were outstanding. Can't wait to go back to try the burger which is also highly rated we found out"
"chicago","Acadia","Richard M","84326AC0381B8C2141CB6780AABD378D","en","Chicago, Illinois","4","July 11, 2013","Classy bar food","Stopped in for a light night snack at the bar - interesting coctail program and a great burger & lobster roll."
"chicago","Acadia","Kyotocat","BD20726B98EFA646A0079909A3DE73A5","en","Chicago Illinois","5","June 7, 2013","Modern decor, modern food, fine variety, fine taste","Seven of us dined at the relatively new Acadia. Lovely interior, minimalist in beige tones. Great menu selections, a good wine list with some fine choices around $40. I enjoyed foie gras in an appropriate sauce and then a plentiful bit of lobster, claw and center, both out of the shell. Great dinner, fine service."
"chicago","Acadia","stork90","2E1EC7B595D02EF6272EC0DDA0F7A42A","en","Mount Juliet, Tennessee","5","June 4, 2013","Excellent tasting menu!","Fabulous, different courses that left you wanting more, and we all wanted to lick our plates clean! The service was almost overwhelming, but it was very nice to always have our water glasses filled and new silverware placed for each course, almost as the last one was being cleared away. The wine pairing was superb and complemented each course perfectly (kudos to the sommelier on his choices and the introduction he gave before pouring each one), but was pretty pricey at $75 per person, on top of the $125 per person charge for the tasting menu. We definitely thought it was worth it for a fantastic and varied meal, but be forewarned."
"chicago","Acadia","abmilw","7FD7DB4534756395A6558C2A411DF1E8","en","Milwaukee, Wisconsin","5","May 9, 2013","near Southside gem","Nice wooden tables with water glasses and no coasters - they are controlling the humidity so the glasses don't live a ring and slide - that is attention to detail (Alinea/Acadia). Waitstaff was great, friendly not stuffy. Half way through meal (chef's sampler) - asked waiter to stop because upcoming courses couldn't match the first. And strangest item was rabbit (so no Andrew Zimmern stuff here). Food was great. If going to show afterward or in hurry, have them call you cab ahead of time. We really enjoyed our meal. "
"chicago","Acadia","SanturceBorn","78C1ED56CC1610E9714A341375F2587B","en","San Juan, Puerto Rico","5","May 3, 2013","Great Food ...Sophisticated Ambiance","Located in the South Loop. It was a fantastic dining experience. The room is an elegant, understated modern design. The food was superb with excellent presentation and service.The prices are under $200 for a couple two drinks per person, but no dessert."
"chicago","Acadia","TeriLow","12B94B77BACF269BA909C3F5B2CFCD0C","en","Chicago, Illinois","4","April 20, 2013","Next time we'll go for the prix fixe menu","Four of us went to Acadia recently and had delicious meals with excellent service. The room and atmosphere were sophisticated and peaceful - perfect for having a pleasant evening with friends. And best of all, there were plenty of vegetarian options! We opted not to order the $115 for the prix fixe menu and instead ordered an appetizer and entrée each. I had the risotto to start, which was made of potatoes rather than rice and topped with fiddlehead ferns and morels. Delicious! It was followed by a kohlrabi dish that was complex and flavorful with several elements. Creative and delicious! It could have been improved only by increasing the portion and having a side of bread to sop up the sauces. Next time I'd love to have the prix fixe, also available for vegetarians, which would be a more complete meal."
"chicago","Acadia","lpmenache","E2DDE4F5E880A9482963D291A89367D1","en","Alexandria, Louisiana","5","April 14, 2013","Great Experience","All you find outside is a street number and a draped window. As you walk inside you are wowed with a very sleek bar area area and the look continues throughout the rest of the space. The greeter behind the entrance desk was extremely personal and very helpful when trying to get a taxi home. Above all every dish was beautifully presented and tasted even better.On our way out we found that they had received a Michelin Star and it is well deservedI will certainly return and have already recommended it to my friends."
"chicago","Acadia","Rosanne333","3F64E7EF0CBCABB249D0AA41EBA4788B","en","Regina, Canada","5","April 6, 2013","A very special experience!","I wanted a special experience for my husband's special birthday while we were in Chicago. We found it! The moment we walked in the door of Acadia restaurant he was greeted with a ""Happy Birthday"" and when the menu was presented to us, they had thoughtfully added a ""Happy Birthday"" to him. We decided on the 7 course meal with wine pairing - I had the vegetarian option and he had the option which included meat servings. The presentation, creativity and taste of each course was outstanding; the wine divine. The service was impeccable. We will definitely return when in Chicago again. Thanks Acadia, for a most memorable evening!"
"chicago","Acadia","Mark10505","27677DF34BACCC659A5A0A948ABBCC5A","en","Baltimore, Maryland","5","March 20, 2013","The only thing that is missing would be a Michelin star...","Chef Ryan McCaskey and his second Steve Matkovich are rocking with the modern cuisine, definitely the future of american cuisine with what it needs at the good point : cooking, color, savor... and creativity (There is also this je ne sais quoi de french touch... understandable by frenchs only)! Going there is this kind of satisfying experiences that french love abroad. I recommend anything with lobster, the foie gras is original, sea bass ohlalala and pork is awesome... Cherry on the cake, there is a pastry Chef who makes dessert another event right before the coffee or the bill!"
"chicago","Acadia","mvankampen","2DA8F5112D083AAAA353E4BB4DFFE118","en","chicago","5","March 19, 2013","Contemporary cuisine, extraordinary service.","For our first visit, we found Acadia is hard to spot in it's far south side location. We were greeted warmly and enjoyed a professional and attentive bar staff with true mixology pedigree. I asked for a suggestion that was dry and received a Sazerac - a unique and delicious concoction of rye, bitters, and liqueur.The wine list is extensive. The sommelier was happy to provide guidance and a decanter (much appreciated). My least favorite part about the experience was the minimalist drab decor. The menu was brief but potent. For starters, the truffled risotto; I've never had such texture. There was welcome crisp of jicima or something I believe. Between courses we were treated to a palette cleanser - a beautiful little biscuit with sea salt. For an entree, the lobster dish. It was a generous portion including a full tail and claw. A variety of heavenly starches were resting in a lobster bisque sauce. While the food and drinks were a delight, I was most pleased with the caliber of service. For example, the waiter approached the table and paused before speaking, never interrupting us. Another example: coats and car were waiting for us without the need for tickets - just ready and waiting. Wow. Exceptional experience in all regards. We'll be back soon."
"chicago","Acadia","engprof_13","75A0A3F383B7B1C02B92EE57FAB0C054","en","Chicago, Illinois","4","March 14, 2013","On the border of excellence","Acadia has a very pleasant setting, and hip (if slightly robotic) staff. The food is very good but on the border of being too fussy, and the portions are small. It has to be exquisite to charge what it does for the portions, and it's not quite there. But it is a pleasant place. The kitchen has problems getting the food out in a timely fashion, so be prepared for a VERY leisurely dinner. The sommelier is a real plus -- knowledgeable and unpretentious. Wine list is quite good too. If they could do what they are trying to do, would be really excellent. Is on the border now."
"chicago","Acadia","OftenOnTheRoad1","729D3CBE438C91BFCC79A6478933E113","en","Atlanta, Georgia","5","March 5, 2013","Very Good","Modern (even stark) atmosphere in an unsigned building--but if that doesn't put you off, the food and service are outstanding."
"chicago","Acadia","Wuilo2000","6EE96C94C3DD8B59B694D01157BFDC09","en","Miami","4","February 5, 2013","Clever Menu, Great Experience","Visited Acadia and enjoyed tremendously. We opted not to do the menu tasting. In their website they mentioned two choices on the number of courses but when we arrived a 7 course option was available. The arrival was very industrial, the male host needs to be trained to be more hospitable and sincerely welcome guests, they are not there to ask for a loan they are there to drop lots of money!The service staff on the other hand were exceptional, the few mistakes were over come by genuine care and warm personality. Order Gin and Tonic first drink came with lime garnish, actually the way I like it, the second drink did not have the lime, asked the waiter to bring me a wedge of lime he said ""yes"" but never made it to the table.Looking at the menu 6/8 appetizers and 6 main courses. The four of us made our own pairing tasting all the appetizers and all the items in the menu. The total was less than all four of us having the tasting menu and it was a fun time sharing the different dishes. The chicken noodle soup was a master piece, chef had grind the chicken breast in a old fashion meat grinder or pasta maker - the result chicken noodles! besides the shape the chicken was perfectly seasoned and the stock was clear and delicious.The risotto was perfectly cooked, creamy and delicious. The foie gras torchon was great on taste, not enough toasted brioche to truly enjoy the amount of torchon. No offer for Château d'Yquem or any sweet wine with the foie gras. We were totally intrigued about the kohlrabi - the name and description was better than the dish. while very good not worth the price and if someone was to order as a main course he/she would be very disappointed, glad we ordered it as an appetizer.Black cod was masterly cooked and the presentation was fantastic. Overall Food 8.9 out of 10Service 8 out of 10Arrival 5 out of 10Ambiance 8 out of 10"
"chicago","Acadia","Richard M","84326AC0381B8C2141CB6780AABD378D","en","Chicago, Illinois","5","January 6, 2013","Lovely experience at bar","Stopped in for a late night snack at the bar - hamburger & lobster roll were delicious. Cocktail program at the bar has some creative choices. Nice way to spend some time without the expense and formality of the dining room."
"chicago","Acadia","chi-twn99","2C9A386507F8B5B61E4F7E484AF8A843","en","Chicago, Illinois","3","December 27, 2012","Trying too hard?","I dined at a 6-Top with family a few weeks back, and have to say was disappointed by the experience. This is a restaurant and chef that appears to want to be ultra-creative with his food and his service. It just isn't working, however. Overall the food was fine, even good, but not outstanding. The room is cold and stark, and the service obnoxious and intrusive. I have dined around the world, and have experienced truly world class service. From my perspective, that is service that attends to all of our needs without being overly visible or intrusive. Water, wine, and bread are refilled whenever required, but without pretense or show. At Acadia, everything is a ""production"" - and not in a good way. Having 6 waiters arrive at the same time to clear our appetizer course? Are you kidding me? Unnecessary, and quite frankly uncomfortable. I think there is good potential here, just need to back off of some of the overly ""creative"" food and rework the front of the house."
"chicago","Acadia","laughingfool","033C5213B0BC6DBE1BB04C10C226407D","en","Boston","5","December 27, 2012","Exceeded my expecatations!","We dined here back in October. I don't understand the bad reviews. I am a big foodie, and took a chance on this newer restaurant. From the greeting when we walked through the door to the food. I thought it was top notch. The staff was very friendly and helpful. The sommelier did a wine pairing with our meal which was just perfect. I had the tastes of Maine, it was pheasant w/ some blueberries, etc. sounds strange, but was delicious. They even poured an aromatic hot water under the dish in the bowl it sat in to keep it warm and add an extra touch to the dish. I thought that was very creative. The desserts were delicious. They were just very gracious all around. The decor was on the simple side, but it worked quite well. I would highly recommend checking this restaurant out."
"chicago","Acadia","Tman312","79E7436FBBEA8B0737C9218DBCFCC1C6","en","Chicago, Illinois","2","December 22, 2012","Foodie's beware....","If your'e looking for artful inspired creations you might like this place. But if you're looking for great food, this isn't the place for you. At a table for 6 with friends our table took the ""al carte"" route rather than the 6 or 9 course tasting menu. The majority of us had Foie gras as an appetizer. While a nice portion size, it was not even warm....the skin was even cool. When called to the attention of a server, we were informed that is the Chef's method. We have had Foie gras all over the world and never has it been basically cold. After to bringing this up again to another server, they were neither apologetic, sympathetic or caring regarding our displeasure. Once our entrée arrived, the same for the guests whom had ordered ""duck"". One of the guests had only 1 bite before placing her knife and fork down for the remainder of the dinner. The food if you can call it that was so minuscule that if you had piled all of the appetizer's and entrée's of 6 together, you might have had (1) entree portion.The decor was stark, their web-site says contemporary minimalist but that is stretching it. The location is hardly the neighborhood you'd frequent.Don't waste your money or your time. There are so many restaurants in Chicago that has great Chef's and great food.....this is certainly not one of them."
"chicago","Acadia","KLtravels121","0E1B96B763C9B00AA6B38E5DEB63E795","en","Winter Haven, Florida","2","December 11, 2012","A terrible 40th birthday dinner!","This restaurant was a recommendation of the Waldorf Astoria concierge for my 40th birthday. We absolutely enjoy fabulous food and have dined all over the U.S. The restaurant staff was pretentious and by the third dish we decided that it was time to leave...paying for & leaving our full bottle of wine on the table. We have never done this but after dining all over Napa, Miami, San Fran, N.Y., Chicago, Hawaii & other places, this dining experience was one that we could not endure. I made note of this to the Waldorf & recommended that they not send anyone else to this restaurant."
"chicago","Acadia","Whos_Got_My_Bags","6BAAB259C246F2743045F3835EDD4B5E","en","San Diego, California","3","November 26, 2012","Not a 5 star place.","Our group of 4 recently tried out Acadia as it was nearby and had really good reviews. First off, a place that has been open almost a year should have a sign, but alas no, they do not have a sign. No biggie, we thought, its part of the mystique. It's true the menu is fairly limited and there was no bread or even a salad option. The flavors combinations were novel but not captivating and the portions were minuscule. Or, as one diner said at the end of our meal, "" Who wants to go to White Castle?"" With so many othe great restaurants in the city, I came to the conclusion that they have not put up a sign because they don't expect to last that long. Dinner for 4 with 2 bottles of wine was $400 and worth less than 1/2 that."
"chicago","Acadia","NbOrbeck","6E499E6B942284C636669396B4165EFF","en","The Woodlands, Texas","4","November 25, 2012","Fantastic presentation and taste","My friends treated me to the tasting menu here, both with the food and wine. You are served a series of exquisite samples, each beautifully prepared and presented with such unobtrusive service. It was a delicious and memorable meal. If you are a finicky eater , you might not like it as each dish is prepared with many ingredients. If you are a big meat-and-potatoes guy, same. When you get the tasting menu, you don't know what each course will be until the bring it to you. I would rate it 5 stars but I discount because of the extreme high price - $95 per person."
"chicago","Acadia","Phil_in_Maine","54C585677D72A1C31C52282AD7D5035C","en","Maine","5","November 21, 2012","Very special dining experience","Acadia is located in an unpretentious neighborhood south of the Loop with a low-key building exterior that you could easily overlook. But inside awaits a wonderful dining experience. The decor and seating are elegant and very comfortable. Though the a la carte menu choices were very tempting, we decided to put ourselves in the hands of chef Ryan McCaskey and sommelier Jason Prah and splurge on the 6 course Tasting Menu with matching Wine Pairings without even asking what that evening's menu consisted of. Ahead of us lay a wonderful gastronomic experience that spanned a wide range of truly inventive cuisine and delicious wine servings. Since the menu changes with the seasons, it would almost be pointless to list all the different taste sensations that were offered but suffice it to say it was delightful and fully satisfying. Definitely not inexpensive but well worth it for that special occasion."
"chicago","Acadia","MrsH0dges","B70FAF78F26398EBED867F84318F27D8","en","Jacksonville, Florida","5","October 8, 2012","Special but Limited","The 4 of us really enjoyed the experience and our server was particularly helpful with wine suggestions but were all mutually disappointed at the limited selection if you were not opting for the chef's tasting menu. Normally we would do that but were limited on time and thus were relegated to about 5 total choices. Presentation was beautiful, cocktails inventive, atmosphere fantastic, as was the service but not sure I would venture back unless I had the time to really savor the tasting menu with wine pairings. Definitely a ""must experience once"" destination--and alot less stuffy that Alinea."
"chicago","Acadia","IDunnoWhoYouThinkIAm","87F403D66DC857C4CCA5E588D8A12FC2","en","Kildeer, Illinois","4","October 7, 2012","Excellent Special Occassion Place","Acadia was rated one of the best new restaurants in a local magazine.... and we were not disappointed. We celebrated our anniversary there, and to meet our request, gave us a quiet table in a side room that was perfect. The service is excellent, everyone friendly but not pretentious. The sommolier recommendations were perfect with our courses. We did not do the six-course tasting with wines, however were very happy with our selections. Only two complaints: my first and second course dishes independently were outstanding; however they were way too rich when paired together. I would have appreciated the waiter indicating this when I ordered them, and steering me potentially to a different 1st course. Second, the desserts were only so-so. The pastry chef seemed to be trying too hard to be unique (e.g. PB&J Woopie pies as a parting small dessert with the check?!) The chocolate dessert presentation was poor, and tasted so-so. For desserts they should try going ""simpler"" to end a fantastic dinner experience on a really high note. Agree with the other reviewer that it is hard to spot this place -- be sure to take the street number with you, there is no outside sign.All in all, a very good evening for a special occasion -- we highly recommend Acadia."
"chicago","Acadia","PeteH1","2D88026D93C7783579EBEDF1A3A135CC","en","Chicago, Illinois","5","September 13, 2012","amazing - really a top tier restaurant","Fabulous experience. 8 course tasting menu with wine pairings, and every course was phenomenal. Wonderful attentive service, beautiful presentation, and amazingly delicious. While each course was a work of art, it wasn't just complicated for the sake of being complicated, or presentation at the expense of substance. I'd like to say what the standout courses were, but reflecting on the menu makes me realize they were all standouts. I honestly can't pick a favorite or even top 3. The sommelier also deserves a lot of credit, as the wine pairings were perfect and really brought out the best in each course."
"chicago","Acadia","statestreet75","7484D9929DD349511DCA198F21CC7126","en","Charleston, South Carolina","5","July 22, 2012","Surprising find","Located on the South Side of Chicago on a main street but with no sign advertising the restaurant, it could be easily overlooked for just another building. Inside is a nice bar area and a mid-sized dining room, very nice but without any unecesary nor exception frills. To my surprise, the menu was imaginative and everyting was excellent from the starter to main courses and exceptional desserts. Very extensive wine menu catering to all tastes and price levels. we had a $58 malbec that was excellent. Wines arrived very slightly chilled which is a nice touch and indicates a sommalier who actually knows what he's doing. One possible downside to some may be the size of the portions that tend to be very small. This is without a doubt a starter AND entree type of place. That being said the quality is such that the quantity can be forgiven though I would suggest to management a modest increase in sizes nonetheless. As said above this is a no-frills place so the bare walls do make for a high noise level though not excessive unless you have the unfortunately all-too-typical person who feels a need to share with all.Would I go back? Absolutely though this time I might be better prepared for the price which is a bit on the high side. Service is excellent, not rushed and very knowledgeable about each dish being ordered and presented.Very much recommended though with the caveats above which may not be what everyone is looking for. This is not a doggie back place is size is all that matters."
"chicago","Acadia","KauaiLover","30C7BFE1773D6F54D4B5337A8A051B37","en","Chicago, Illinois","3","July 20, 2012","Only for special occasions","We went for my husband's birthday. Service was excellent, especially from the somelier. But, the menu is very limited and the portions extremely small. Definitely a place for foodies. Would not feel the need to go back. There are too many other places in Chicago that offer a great meal with more price value. But, what Arcadia does...fine gourmet dining... it does well."
